Agency_Text,Sex_Code_Text,Ethnic_Code_Text,ScaleSet,Language,LegalStatus,CustodyStatus,MaritalStatus,RecSupervisionLevel,DisplayText,RawScore,DecileScore,ScoreText,AgeGroup
PRETRIAL,Female,Caucasian,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Divorced,1,Risk of Recidivism,-1.57,2,Low,2
PRETRIAL,Female,Caucasian,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Married,1,Risk of Recidivism,-1.57,2,Low,2
PRETRIAL,Female,African-American,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,1,Risk of Recidivism,-1.57,2,Low,2
PRETRIAL,Female,African-American,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,1,Risk of Recidivism,-1.57,2,Low,2
PRETRIAL,Female,Caucasian,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,1,Risk of Recidivism,-1.57,2,Low,2
PRETRIAL,Female,African-American,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,1,Risk of Recidivism,-1.57,2,Low,2
Probation,Female,Hispanic,Risk and Prescreen,English,Other,Probation,Separated,1,Risk of Recidivism,-1.57,2,Low,2
Probation,Female,Hispanic,Risk and Prescreen,English,Other,Probation,Single,1,Risk of Recidivism,-1.57,2,Low,2
Probation,Female,Caucasian,Risk and Prescreen,English,Other,Probation,Single,1,Risk of Recidivism,-1.57,2,Low,2
Probation,Female,African-American,Risk and Prescreen,English,Post Sentence,Probation,Married,1,Risk of Recidivism,-1.57,2,Low,2
Probation,Female,Caucasian,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Risk of Recidivism,-1.57,2,Low,2
Probation,Female,Hispanic,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Risk of Recidivism,-1.57,2,Low,2
Probation,Female,Caucasian,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Risk of Recidivism,-1.57,2,Low,2
PRETRIAL,Male,Hispanic,Risk and Prescreen,English,Other,Probation,Separated,1,Risk of Recidivism,-1.57,1,Low,2
PRETRIAL,Male,Other,Risk and Prescreen,English,Post Sentence,Probation,Married,1,Risk of Recidivism,-1.57,1,Low,2
PRETRIAL,Male,African-American,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Risk of Recidivism,-1.57,1,Low,2
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Risk of Recidivism,-1.57,1,Low,2
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Risk of Recidivism,-1.57,1,Low,2
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Risk of Recidivism,-1.57,1,Low,2
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Risk of Recidivism,-1.57,1,Low,2
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Risk of Recidivism,-1.57,1,Low,2
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Risk of Recidivism,-1.57,1,Low,2
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Risk of Recidivism,-1.57,1,Low,2
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Risk of Recidivism,-1.57,1,Low,2
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Risk of Recidivism,-1.57,1,Low,2
PRETRIAL,Male,Hispanic,Risk and Prescreen,English,Pretrial,Jail Inmate,Unknown,1,Risk of Recidivism,-1.57,1,Low,2
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,1,Risk of Recidivism,-1.57,1,Low,2
PRETRIAL,Male,Hispanic,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,1,Risk of Recidivism,-1.57,1,Low,2
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,1,Risk of Recidivism,-1.57,1,Low,2
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,1,Risk of Recidivism,-1.57,1,Low,2
Probation,Male,Hispanic,Risk and Prescreen,English,Other,Probation,Divorced,1,Risk of Recidivism,-1.57,1,Low,3
Probation,Male,African-American,Risk and Prescreen,English,Other,Probation,Separated,1,Risk of Recidivism,-1.57,1,Low,2
Probation,Male,African-American,Risk and Prescreen,English,Other,Probation,Single,1,Risk of Recidivism,-1.57,1,Low,2
Probation,Male,Caucasian,Risk and Prescreen,English,Other,Probation,Single,1,Risk of Recidivism,-1.57,1,Low,2
Probation,Male,African-American,Risk and Prescreen,English,Post Sentence,Probation,Divorced,1,Risk of Recidivism,-1.57,1,Low,2
Probation,Male,Caucasian,Risk and Prescreen,English,Post Sentence,Probation,Divorced,1,Risk of Recidivism,-1.57,1,Low,3
Probation,Male,Caucasian,Risk and Prescreen,English,Post Sentence,Probation,Married,1,Risk of Recidivism,-1.57,1,Low,2
Probation,Male,Hispanic,Risk and Prescreen,English,Post Sentence,Probation,Separated,1,Risk of Recidivism,-1.57,1,Low,2
Probation,Male,African-American,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Risk of Recidivism,-1.57,1,Low,2
Probation,Male,African-American,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Risk of Recidivism,-1.57,1,Low,2
Probation,Male,African-American,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Risk of Recidivism,-1.57,1,Low,2
Probation,Male,Other,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Risk of Recidivism,-1.57,1,Low,2
Probation,Male,African-American,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Risk of Recidivism,-1.57,1,Low,2
Probation,Male,Caucasian,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Risk of Recidivism,-1.57,1,Low,2
Probation,Male,Other,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Risk of Recidivism,-1.57,1,Low,2
Probation,Male,Caucasian,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Risk of Recidivism,-1.57,1,Low,2
Probation,Male,Hispanic,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Divorced,1,Risk of Recidivism,-1.57,1,Low,2
Probation,Male,Hispanic,Risk and Prescreen,Spanish,Other,Probation,Single,1,Risk of Recidivism,-1.57,1,Low,2
PRETRIAL,Female,Caucasian,Risk and Prescreen,English,Post Sentence,Probation,Divorced,1,Risk of Recidivism,-1.56,2,Low,2
PRETRIAL,Female,Hispanic,Risk and Prescreen,English,Pretrial,Jail Inmate,Divorced,1,Risk of Recidivism,-1.56,2,Low,2
PRETRIAL,Female,Other,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Risk of Recidivism,-1.56,2,Low,2
PRETRIAL,Female,Caucasian,Risk and Prescreen,English,Pretrial,Jail Inmate,Separated,1,Risk of Recidivism,-1.56,2,Low,2
PRETRIAL,Female,Caucasian,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Risk of Recidivism,-1.56,2,Low,2
PRETRIAL,Female,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Risk of Recidivism,-1.56,2,Low,2
PRETRIAL,Female,Caucasian,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,1,Risk of Recidivism,-1.56,2,Low,2
Probation,Female,African-American,Risk and Prescreen,English,Other,Probation,Married,1,Risk of Recidivism,-1.56,2,Low,2
Probation,Female,Hispanic,Risk and Prescreen,English,Other,Probation,Single,1,Risk of Recidivism,-1.56,2,Low,2
Probation,Female,Caucasian,Risk and Prescreen,English,Post Sentence,Jail Inmate,Married,1,Risk of Recidivism,-1.56,2,Low,2
Probation,Female,African-American,Risk and Prescreen,English,Post Sentence,Probation,Divorced,1,Risk of Recidivism,-1.56,2,Low,2
Probation,Female,Hispanic,Risk and Prescreen,English,Post Sentence,Probation,Divorced,1,Risk of Recidivism,-1.56,2,Low,2
Probation,Female,Caucasian,Risk and Prescreen,English,Post Sentence,Probation,Separated,1,Risk of Recidivism,-1.56,2,Low,2
Probation,Female,African-American,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Risk of Recidivism,-1.56,2,Low,2
Probation,Female,Hispanic,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Risk of Recidivism,-1.56,2,Low,2
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Other,Probation,Separated,1,Risk of Recidivism,-1.56,1,Low,2
PRETRIAL,Male,Hispanic,Risk and Prescreen,English,Post Sentence,Probation,Married,1,Risk of Recidivism,-1.56,1,Low,2
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Post Sentence,Probation,Married,1,Risk of Recidivism,-1.56,1,Low,2
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Risk of Recidivism,-1.56,1,Low,2
PRETRIAL,Male,Asian,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Risk of Recidivism,-1.56,1,Low,2
PRETRIAL,Male,Hispanic,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Risk of Recidivism,-1.56,1,Low,2
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Risk of Recidivism,-1.56,1,Low,2
PRETRIAL,Male,Hispanic,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Risk of Recidivism,-1.56,1,Low,2
PRETRIAL,Male,Other,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Risk of Recidivism,-1.56,1,Low,2
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Risk of Recidivism,-1.56,1,Low,2
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Risk of Recidivism,-1.56,1,Low,2
PRETRIAL,Male,Hispanic,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Risk of Recidivism,-1.56,1,Low,2
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Risk of Recidivism,-1.56,1,Low,2
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Risk of Recidivism,-1.56,1,Low,2
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Risk of Recidivism,-1.56,1,Low,2
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Risk of Recidivism,-1.56,1,Low,2
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Divorced,1,Risk of Recidivism,-1.56,1,Low,2
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,1,Risk of Recidivism,-1.56,1,Low,2
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,1,Risk of Recidivism,-1.56,1,Low,2
PRETRIAL,Male,Other,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,1,Risk of Recidivism,-1.56,1,Low,2
Probation,Male,Caucasian,Risk and Prescreen,English,Other,Jail Inmate,Single,1,Risk of Recidivism,-1.56,1,Low,2
Probation,Male,Hispanic,Risk and Prescreen,English,Other,Probation,Married,1,Risk of Recidivism,-1.56,1,Low,2
Probation,Male,Hispanic,Risk and Prescreen,English,Other,Probation,Married,1,Risk of Recidivism,-1.56,1,Low,2
Probation,Male,Hispanic,Risk and Prescreen,English,Other,Probation,Single,1,Risk of Recidivism,-1.56,1,Low,2
Probation,Male,Hispanic,Risk and Prescreen,English,Post Sentence,Probation,Divorced,1,Risk of Recidivism,-1.56,1,Low,2
Probation,Male,Caucasian,Risk and Prescreen,English,Post Sentence,Probation,Married,1,Risk of Recidivism,-1.56,1,Low,2
Probation,Male,African-American,Risk and Prescreen,English,Post Sentence,Probation,Married,1,Risk of Recidivism,-1.56,1,Low,2
Probation,Male,Other,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Risk of Recidivism,-1.56,1,Low,2
Probation,Male,Hispanic,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Risk of Recidivism,-1.56,1,Low,2
Probation,Male,Caucasian,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Risk of Recidivism,-1.56,1,Low,2
Probation,Male,Hispanic,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Risk of Recidivism,-1.56,1,Low,2
Probation,Male,Caucasian,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Risk of Recidivism,-1.56,1,Low,2
Probation,Male,Hispanic,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Risk of Recidivism,-1.56,1,Low,2
Probation,Male,Hispanic,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Risk of Recidivism,-1.56,1,Low,2
Probation,Male,Caucasian,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Risk of Recidivism,-1.56,1,Low,2
PRETRIAL,Female,Native American,Risk and Prescreen,English,Pretrial,Jail Inmate,Divorced,1,Risk of Recidivism,-1.55,2,Low,2
PRETRIAL,Female,Hispanic,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Risk of Recidivism,-1.55,2,Low,2
PRETRIAL,Female,Other,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Risk of Recidivism,-1.55,2,Low,2
PRETRIAL,Female,Asian,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Risk of Recidivism,-1.55,2,Low,2
PRETRIAL,Female,Caucasian,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Risk of Recidivism,-1.55,2,Low,2
PRETRIAL,Female,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Risk of Recidivism,-1.55,2,Low,2
PRETRIAL,Female,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Risk of Recidivism,-1.55,2,Low,2
PRETRIAL,Female,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Risk of Recidivism,-1.55,2,Low,2
PRETRIAL,Female,Caucasian,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Risk of Recidivism,-1.55,2,Low,2
PRETRIAL,Female,Hispanic,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Risk of Recidivism,-1.55,2,Low,2
PRETRIAL,Female,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Risk of Recidivism,-1.55,2,Low,2
PRETRIAL,Female,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Risk of Recidivism,-1.55,2,Low,2
PRETRIAL,Female,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Risk of Recidivism,-1.55,2,Low,2
PRETRIAL,Female,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Risk of Recidivism,-1.55,2,Low,2
PRETRIAL,Female,Caucasian,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Separated,1,Risk of Recidivism,-1.55,2,Low,2
PRETRIAL,Female,Caucasian,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Significant Other,1,Risk of Recidivism,-1.55,2,Low,2
Probation,Female,Caucasian,Risk and Prescreen,English,Post Sentence,Probation,Divorced,1,Risk of Recidivism,-1.55,2,Low,2
Probation,Female,Caucasian,Risk and Prescreen,English,Post Sentence,Probation,Divorced,1,Risk of Recidivism,-1.55,2,Low,2
Probation,Female,Caucasian,Risk and Prescreen,English,Post Sentence,Probation,Divorced,1,Risk of Recidivism,-1.55,2,Low,2
Probation,Female,Hispanic,Risk and Prescreen,English,Post Sentence,Probation,Separated,1,Risk of Recidivism,-1.55,2,Low,2
Probation,Female,Caucasian,Risk and Prescreen,English,Pretrial,Probation,Divorced,1,Risk of Recidivism,-1.55,2,Low,2
PRETRIAL,Male,African-American,Risk and Prescreen,English,Post Sentence,Probation,Divorced,1,Risk of Recidivism,-1.55,1,Low,2
PRETRIAL,Male,African-American,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Risk of Recidivism,-1.55,1,Low,2
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Risk of Recidivism,-1.55,1,Low,2
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Risk of Recidivism,-1.55,1,Low,2
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Risk of Recidivism,-1.55,1,Low,2
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Risk of Recidivism,-1.55,1,Low,2
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Risk of Recidivism,-1.55,1,Low,3
PRETRIAL,Male,African-American,Risk and Prescreen,English,Post Sentence,Probation,Widowed,1,Risk of Recidivism,-1.55,1,Low,2
PRETRIAL,Male,Other,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Risk of Recidivism,-1.55,1,Low,2
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Risk of Recidivism,-1.55,1,Low,2
PRETRIAL,Male,Hispanic,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Risk of Recidivism,-1.55,1,Low,2
PRETRIAL,Male,Other,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Risk of Recidivism,-1.55,1,Low,2
PRETRIAL,Male,Hispanic,Risk and Prescreen,English,Pretrial,Jail Inmate,Significant Other,1,Risk of Recidivism,-1.55,1,Low,2
PRETRIAL,Male,Hispanic,Risk and Prescreen,English,Pretrial,Jail Inmate,Significant Other,1,Risk of Recidivism,-1.55,1,Low,2
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Risk of Recidivism,-1.55,1,Low,2
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Risk of Recidivism,-1.55,1,Low,2
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Risk of Recidivism,-1.55,1,Low,2
PRETRIAL,Male,Hispanic,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Risk of Recidivism,-1.55,1,Low,2
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Risk of Recidivism,-1.55,1,Low,2
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Risk of Recidivism,-1.55,1,Low,2
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Risk of Recidivism,-1.55,1,Low,2
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Risk of Recidivism,-1.55,1,Low,2
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Risk of Recidivism,-1.55,1,Low,2
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Risk of Recidivism,-1.55,1,Low,2
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Risk of Recidivism,-1.55,1,Low,2
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Risk of Recidivism,-1.55,1,Low,2
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Risk of Recidivism,-1.55,1,Low,2
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Risk of Recidivism,-1.55,1,Low,2
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Risk of Recidivism,-1.55,1,Low,2
PRETRIAL,Male,Other,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Risk of Recidivism,-1.55,1,Low,2
PRETRIAL,Male,Hispanic,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Risk of Recidivism,-1.55,1,Low,2
PRETRIAL,Male,Other,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Risk of Recidivism,-1.55,1,Low,2
PRETRIAL,Male,Hispanic,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Divorced,1,Risk of Recidivism,-1.55,1,Low,2
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,1,Risk of Recidivism,-1.55,1,Low,2
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,1,Risk of Recidivism,-1.55,1,Low,2
PRETRIAL,Male,Caucasian,Risk and Prescreen,English,Pretrial,Pretrial Defendant,Single,1,Risk of Recidivism,-1.55,1,Low,2
PRETRIAL,Male,African-American,Risk and Prescreen,English,Pretrial,Residential Program,Single,1,Risk of Recidivism,-1.55,1,Low,2
Probation,Male,Hispanic,Risk and Prescreen,English,Other,Probation,Married,1,Risk of Recidivism,-1.55,1,Low,2
Probation,Male,Hispanic,Risk and Prescreen,English,Other,Probation,Separated,1,Risk of Recidivism,-1.55,1,Low,2
Probation,Male,African-American,Risk and Prescreen,English,Post Sentence,Probation,Divorced,1,Risk of Recidivism,-1.55,1,Low,2
Probation,Male,Caucasian,Risk and Prescreen,English,Post Sentence,Probation,Divorced,1,Risk of Recidivism,-1.55,1,Low,2
Probation,Male,Hispanic,Risk and Prescreen,English,Post Sentence,Probation,Divorced,1,Risk of Recidivism,-1.55,1,Low,2
Probation,Male,African-American,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Risk of Recidivism,-1.55,1,Low,2
Probation,Male,Hispanic,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Risk of Recidivism,-1.55,1,Low,2
Probation,Male,Caucasian,Risk and Prescreen,English,Post Sentence,Probation,Single,1,Risk of Recidivism,-1.55,1,Low,2
PRETRIAL,Female,Caucasian,Risk and Prescreen,English,Post Sentence,Probation,Separated,1,Risk of Recidivism,-1.54,2,Low,2
PRETRIAL,Female,Caucasian,Risk and Prescreen,English,Pretrial,Jail Inmate,Married,1,Risk of Recidivism,-1.54,2,Low,2
PRETRIAL,Female,Caucasian,Risk and Prescreen,English,Pretrial,Jail Inmate,Separated,1,Risk of Recidivism,-1.54,2,Low,2
PRETRIAL,Female,Caucasian,Risk and Prescreen,English,Pretrial,Jail Inmate,Significant Other,1,Risk of Recidivism,-1.54,2,Low,2
PRETRIAL,Female,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Risk of Recidivism,-1.54,2,Low,2
PRETRIAL,Female,African-American,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Risk of Recidivism,-1.54,2,Low,2
PRETRIAL,Female,Hispanic,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Risk of Recidivism,-1.54,2,Low,2
PRETRIAL,Female,Caucasian,Risk and Prescreen,English,Pretrial,Jail Inmate,Single,1,Risk of Recidivism,-1.54,2,Low,2
